,ID TICKET,Fecha,Hora,FECHA SALIDA,HORA SALIDA,PESO ENTRADA (KG),PESO SALIDA (KG),PESO NETO,Cantidad,TIPO MATERIAL,SITIO DISPOSICION FINAL,Codigo Hoja,NUMERO INTERNO - PLACA,CAPACIDAD VEHICULO,Micro,NOMBRE RUTA,CIUDAD RUTA,COMPACTACIONES,ESTADO HOJA,Fecha Hora Inicio,Fecha Hora Salida,Macro,Codigo Ruta,yearDay,Year,Tipo Hoja,Interno,Placa,Tipo Vehiculo,Hoja yearDay,Rank,dayOfWeek
2289,132156,2019-09-13,17:36:00,2019-09-14,0:33:00,17290,8490,8800,8800,323,Emas,HREC_127670,1668-WOV729,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2019-09-13 17:36,2019-09-14 0:33,M4,10,256,2019,Recoleccion,1668,WOV729,Ampliroll,256,1,4
2290,132160,2019-09-13,18:24:00,2019-09-13,18:58:53,3520,2460,1060,1060,323,,HREC_127631,DT-05-WOV540,1,M4R13,ZONA 13 RUTA 4 M4R13 VEREDAS,Manizales,1,cerrada,2019-09-13 18:24,2019-09-13 18:58,M4,13,256,2019,Recoleccion,DT-05,WOV540,Camioneta,256,1,4
2291,132168,2019-09-13,20:21:00,2019-09-13,20:45:35,3360,2460,900,900,323,,HREC_127631,DT-05-WOV540,1,M4R13,ZONA 13 RUTA 4 M4R13 VEREDAS,Manizales,1,cerrada,2019-09-13 20:21,2019-09-13 20:45,M4,13,256,2019,Recoleccion,DT-05,WOV540,Camioneta,256,2,4
2292,132175,2019-09-13,21:57:00,2019-09-13,22:15:17,3060,2450,610,610,323,,HREC_127631,DT-05-WOV540,1,M4R13,ZONA 13 RUTA 4 M4R13 VEREDAS,Manizales,1,cerrada,2019-09-13 21:57,2019-09-13 22:15,M4,13,256,2019,Recoleccion,DT-05,WOV540,Camioneta,256,3,4
2293,132163,2019-09-13,19:42:00,2019-09-13,20:11:00,17830,10840,6990,6990,323,,HREC_127729,1678-ETM003,16,M4R9,ZONA 9 RUTA 4 M4R9 LA LEONORA ASUNCION,Manizales,51,cerrada,2019-09-13 19:42,2019-09-13 20:11,M4,9,256,2019,Recoleccion,1678,ETM003,Compactador,256,1,4
2294,132184,2019-09-14,0:01:00,2019-09-14,0:16:59,17260,10840,6420,3431.38,320,,HREC_127729,1678-ETM003,16,M4R9,ZONA 9 RUTA 4 M4R9 LA LEONORA ASUNCION,Manizales,31,cerrada,2019-09-14 0:01,2019-09-14 0:16,M4,9,257,2019,Recoleccion,1678,ETM003,Compactador,256,2,5
2295,132164,2019-09-13,19:49:00,2019-09-13,20:11:13,16040,10470,5570,5570,323,,HREC_127740,1658-HHT 620,16,M4R4,ZONA 4 RUTA 4 VILLA CARMENZA ALAMOS ARRAYANES,Manizales,56,cerrada,2019-09-13 19:49,2019-09-13 20:11,M4,4,256,2019,Recoleccion,1658,HHT,Compactador,256,1,4
2296,132188,2019-09-14,0:07:00,2019-09-14,0:29:11,15790,10460,5330,3762.35,323,,HREC_127740,1658-HHT 620,16,M4R4,ZONA 4 RUTA 4 VILLA CARMENZA ALAMOS ARRAYANES,Manizales,48,cerrada,2019-09-14 0:07,2019-09-14 0:29,M4,4,257,2019,Recoleccion,1658,HHT,Compactador,256,2,5
2297,132165,2019-09-13,20:11:00,2019-09-13,20:28:00,17880,10900,6980,6980,323,,HREC_127738,1655-HHT 615,16,M4R3,ZONA 3 RUTA 4 M4R3 LLERAS SAN JORGE LOS CEDROS SANTA HELENA,Manizales,59,cerrada,2019-09-13 20:11,2019-09-13 20:28,M4,3,256,2019,Recoleccion,1655,HHT,Compactador,256,1,4
2298,132183,2019-09-13,23:55:00,2019-09-14,0:16:00,16480,10850,5630,5630,320,,HREC_127738,1655-HHT 615,16,M4R3,ZONA 3 RUTA 4 M4R3 LLERAS SAN JORGE LOS CEDROS SANTA HELENA,Manizales,48,cerrada,2019-09-13 23:55,2019-09-14 0:16,M4,3,256,2019,Recoleccion,1655,HHT,Compactador,256,2,4
2299,132166,2019-09-13,20:19:00,2019-09-13,20:34:00,19000,10890,8110,8110,323,,HREC_127677,1676-WOV669,16,M4R6,ZONA 6 RUTA 4 M4R6 AV DEL CENTRO CHIPRE FUNERARIAS,Manizales,68,cerrada,2019-09-13 20:19,2019-09-13 20:34,M4,6,256,2019,Recoleccion,1676,WOV669,Compactador,256,1,4
2300,132185,2019-09-14,0:02:00,2019-09-14,0:18:50,17910,10910,7000,7000,320,,HREC_127677,1676-WOV669,16,M4R6,ZONA 6 RUTA 4 M4R6 AV DEL CENTRO CHIPRE FUNERARIAS,Manizales,68,cerrada,2019-09-14 0:02,2019-09-14 0:18,M4,6,257,2019,Recoleccion,1676,WOV669,Compactador,256,2,5
2301,132169,2019-09-13,20:36:00,2019-09-13,21:00:13,18160,10310,7850,6280,323,,HREC_127676,1660-HHT 622,16,M4R5,ZONA 5 RUTA 4 M4R5 CAMPIN BARRIO COLOMBIA,Manizales,40,cerrada,2019-09-13 20:36,2019-09-13 21:00,M4,5,256,2019,Recoleccion,1660,HHT,Compactador,256,1,4
2302,132191,2019-09-14,0:32:00,2019-09-14,1:01:02,16460,10300,6160,6160,320,,HREC_127676,1660-HHT 622,16,M4R5,ZONA 5 RUTA 4 M4R5 CAMPIN BARRIO COLOMBIA,Manizales,49,cerrada,2019-09-14 0:32,2019-09-14 1:01,M4,5,257,2019,Recoleccion,1660,HHT,Compactador,256,2,5
2303,132171,2019-09-13,20:44:00,2019-09-13,21:01:34,16750,10390,6360,6360,323,,HREC_127733,1675-EPN 601,16,M4R7,ZONA 7 RUTA 4 M4R7 SAN LUIS LA ESTRELLA BELEN,Manizales,58,cerrada,2019-09-13 20:44,2019-09-13 21:01,M4,7,256,2019,Recoleccion,1675,EPN,Compactador,256,1,4
2304,132190,2019-09-14,0:20:00,2019-09-14,0:37:57,16090,10410,5680,5680,320,,HREC_127733,1675-EPN 601,16,M4R7,ZONA 7 RUTA 4 M4R7 SAN LUIS LA ESTRELLA BELEN,Manizales,46,cerrada,2019-09-14 0:20,2019-09-14 0:37,M4,7,257,2019,Recoleccion,1675,EPN,Compactador,256,2,5
2305,132182,2019-09-13,23:53:00,2019-09-14,0:15:00,17950,10540,7410,7410,320,Emas,HREC_127957,1665-STR382,16,M4R2,ZONA 2 RUTA 4 M4R2 PRADOS DE LA COLINA U DE CALDAS SEMINARIO MENOR,Manizales,1,cerrada,2019-09-13 23:53,2019-09-14 0:15,M4,2,256,2019,Recoleccion,1665,STR382,Compactador,256,1,4
2306,132184,2019-09-14,0:01:00,2019-09-14,0:16:59,17260,10840,6420,2988.62,320,,HREC_127742,1678-ETM003,16,M4R1,ZONA 1 RUTA 4 M4R1 GUAMAL PARAISO,Manizales,27,cerrada,2019-09-14 0:01,2019-09-14 0:16,M4,1,257,2019,Apoyo,1678,ETM003,Compactador,256,1,5
2307,132186,2019-09-14,0:04:00,2019-09-14,0:22:18,16940,10420,6520,6520,323,,HREC_127669,1657-HHT 617,16,M4R1,ZONA 1 RUTA 4 M4R1 GUAMAL PARAISO,Manizales,55,cerrada,2019-09-14 0:04,2019-09-14 0:22,M4,1,257,2019,Recoleccion,1657,HHT,Compactador,256,1,5
2308,132189,2019-09-14,0:11:00,2019-09-14,0:34:00,10090,8490,1600,1600,320,Emas,HREC_127953,1661-HHW 472,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2019-09-14 0:11,2019-09-14 0:34,M4,10,257,2019,Recoleccion,1661,HHW,Ampliroll,256,1,5
2309,132193,2019-09-14,0:43:00,2019-09-14,1:04:00,11960,10030,1930,1930,320,Emas,HREC_127953,1661-HHW 472,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2019-09-14 0:43,2019-09-14 1:04,M4,10,257,2019,Recoleccion,1661,HHW,Ampliroll,256,2,5
2310,132196,2019-09-14,2:19:00,2019-09-14,2:38:00,10450,8340,2110,2110,320,Emas,HREC_127953,1661-HHW 472,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2019-09-14 2:19,2019-09-14 2:38,M4,10,257,2019,Recoleccion,1661,HHW,Ampliroll,256,3,5
2311,132197,2019-09-14,2:48:00,2019-09-14,3:08:00,10550,8340,2210,2210,320,Emas,HREC_127953,1661-HHW 472,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2019-09-14 2:48,2019-09-14 3:08,M4,10,257,2019,Recoleccion,1661,HHW,Ampliroll,256,4,5
2312,132199,2019-09-14,3:28:00,2019-09-14,3:44:00,12410,9470,2940,2940,320,Emas,HREC_127953,1661-HHW 472,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2019-09-14 3:28,2019-09-14 3:44,M4,10,257,2019,Recoleccion,1661,HHW,Ampliroll,256,5,5
2313,132200,2019-09-14,3:49:00,2019-09-14,4:06:00,11810,9930,1880,1880,320,Emas,HREC_127953,1661-HHW 472,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2019-09-14 3:49,2019-09-14 4:06,M4,10,257,2019,Recoleccion,1661,HHW,Ampliroll,256,6,5
2314,132201,2019-09-14,4:10:00,2019-09-14,4:31:00,11230,8340,2890,2890,320,Emas,HREC_127953,1661-HHW 472,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2019-09-14 4:10,2019-09-14 4:31,M4,10,257,2019,Recoleccion,1661,HHW,Ampliroll,256,7,5
2315,132195,2019-09-14,1:29:00,2019-09-14,1:43:53,19900,10780,9120,8149.79,323,,HREC_127679,1673-EOZ067,16,M4R8,ZONA 8 RUTA 4 M4R8 EUCALIPTO LA ISABELA CAMILO TORRES,Manizales,84,cerrada,2019-09-14 1:29,2019-09-14 1:43,M4,8,257,2019,Recoleccion,1673,EOZ067,Compactador,256,1,5
2316,132296,2019-09-14,19:05:00,2019-09-14,19:25:16,17380,10980,6400,6400,323,,HREC_127763,1677-ETM002,16,M4R12,ZONA 12 RUTA 4 M4R12 CENTRO CALLES,Manizales,54,cerrada,2019-09-14 19:05,2019-09-14 19:25,M4,12,257,2019,Recoleccion,1677,ETM002,Compactador,257,1,5
2317,132322,2019-09-14,23:09:00,2019-09-14,23:26:49,14520,10970,3550,3550,320,,HREC_127763,1677-ETM002,16,M4R12,ZONA 12 RUTA 4 M4R12 CENTRO CALLES,Manizales,33,cerrada,2019-09-14 23:09,2019-09-14 23:26,M4,12,257,2019,Recoleccion,1677,ETM002,Compactador,257,2,5
2318,132579,2019-09-17,17:51:00,2019-09-17,18:29:00,3450,2480,970,970,320,Emas,HREC_128202,DT-05-WOV540,1,M4R13,ZONA 13 RUTA 4 M4R13 VEREDAS,Manizales,1,cerrada,2019-09-17 17:51,2019-09-17 18:29,M4,13,260,2019,Recoleccion,DT-05,WOV540,Camioneta,260,1,1
2319,132583,2019-09-17,19:16:00,2019-09-17,19:29:47,18000,10570,7430,7430,323,,HREC_128093,1665-STR382,16,M4R3,ZONA 3 RUTA 4 M4R3 LLERAS SAN JORGE LOS CEDROS SANTA HELENA,Manizales,68,cerrada,2019-09-17 19:16,2019-09-17 19:29,M4,3,260,2019,Recoleccion,1665,STR382,Compactador,260,1,1
2320,132612,2019-09-18,0:33:00,2019-09-18,0:55:24,18620,10640,7980,6384,326,,HREC_128093,1665-STR382,16,M4R3,ZONA 3 RUTA 4 M4R3 LLERAS SAN JORGE LOS CEDROS SANTA HELENA,Manizales,69,cerrada,2019-09-18 0:33,2019-09-18 0:55,M4,3,261,2019,Recoleccion,1665,STR382,Compactador,260,2,2
2321,132584,2019-09-17,19:16:00,2019-09-17,19:33:03,16700,10840,5860,5860,320,,HREC_128087,1678-ETM003,16,M4R12,ZONA 12 RUTA 4 M4R12 CENTRO CALLES,Manizales,62,cerrada,2019-09-17 19:16,2019-09-17 19:33,M4,12,260,2019,Recoleccion,1678,ETM003,Compactador,260,1,1
2322,132611,2019-09-18,0:31:00,2019-09-18,0:48:07,16020,10810,5210,4631.11,320,,HREC_128087,1678-ETM003,16,M4R12,ZONA 12 RUTA 4 M4R12 CENTRO CALLES,Manizales,56,cerrada,2019-09-18 0:31,2019-09-18 0:48,M4,12,261,2019,Recoleccion,1678,ETM003,Compactador,260,2,2
2323,132586,2019-09-17,19:18:00,2019-09-17,19:34:24,10310,9880,430,430,320,,HREC_128041,1668-WOV729,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2019-09-17 19:18,2019-09-17 19:34,M4,10,260,2019,Recoleccion,1668,WOV729,Ampliroll,260,1,1
2324,132587,2019-09-17,19:38:00,2019-09-17,19:55:38,12860,8840,4020,4020,320,,HREC_128041,1668-WOV729,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2019-09-17 19:38,2019-09-17 19:55,M4,10,260,2019,Recoleccion,1668,WOV729,Ampliroll,260,2,1
2325,132590,2019-09-17,20:15:00,2019-09-17,20:32:00,12100,10520,1580,1580,323,,HREC_128041,1668-WOV729,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2019-09-17 20:15,2019-09-17 20:32,M4,10,260,2019,Recoleccion,1668,WOV729,Ampliroll,260,3,1
2326,132594,2019-09-17,20:42:00,2019-09-17,20:57:22,11380,9160,2220,2220,323,,HREC_128041,1668-WOV729,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2019-09-17 20:42,2019-09-17 20:57,M4,10,260,2019,Recoleccion,1668,WOV729,Ampliroll,260,4,1
2327,132601,2019-09-17,22:23:00,2019-09-17,22:43:10,10400,9930,470,470,320,,HREC_128041,1668-WOV729,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2019-09-17 22:23,2019-09-17 22:43,M4,10,260,2019,Recoleccion,1668,WOV729,Ampliroll,260,5,1
2328,132605,2019-09-17,22:55:00,2019-09-17,23:13:01,11070,8910,2160,2160,320,,HREC_128041,1668-WOV729,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2019-09-17 22:55,2019-09-17 23:13,M4,10,260,2019,Recoleccion,1668,WOV729,Ampliroll,260,6,1
2329,132607,2019-09-17,23:15:00,2019-09-17,23:41:43,11240,8750,2490,2490,323,,HREC_128041,1668-WOV729,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2019-09-17 23:15,2019-09-17 23:41,M4,10,260,2019,Recoleccion,1668,WOV729,Ampliroll,260,7,1
2330,132589,2019-09-17,19:54:00,2019-09-17,20:16:59,14280,10400,3880,3880,320,,HREC_128048,1660-HHT 622,16,M4R5,ZONA 5 RUTA 4 M4R5 CAMPIN BARRIO COLOMBIA,Manizales,51,cerrada,2019-09-17 19:54,2019-09-17 20:16,M4,5,260,2019,Recoleccion,1660,HHT,Compactador,260,1,1
2331,132658,2019-09-18,11:35:00,2019-09-18,11:55:04,18240,10400,7840,500.43,320,,HREC_128048,1660-HHT 622,16,M4R5,ZONA 5 RUTA 4 M4R5 CAMPIN BARRIO COLOMBIA,Manizales,3,cerrada,2019-09-18 11:35,2019-09-18 11:55,M4,5,261,2019,Recoleccion,1660,HHT,Compactador,260,2,2
2332,132592,2019-09-17,20:20:00,2019-09-17,20:38:00,16500,10530,5970,5970,320,Emas,HREC_128187,1638-NAQ 007,16,M4R2,ZONA 2 RUTA 4 M4R2 PRADOS DE LA COLINA U DE CALDAS SEMINARIO MENOR,Manizales,1,cerrada,2019-09-17 20:20,2019-09-17 20:38,M4,2,260,2019,Recoleccion,1638,NAQ,Compactador,260,1,1
2333,132613,2019-09-18,0:34:00,2019-09-18,0:52:00,15500,10440,5060,5060,320,Emas,HREC_128187,1638-NAQ 007,16,M4R2,ZONA 2 RUTA 4 M4R2 PRADOS DE LA COLINA U DE CALDAS SEMINARIO MENOR,Manizales,1,cerrada,2019-09-18 0:34,2019-09-18 0:52,M4,2,261,2019,Recoleccion,1638,NAQ,Compactador,260,2,2
2334,132593,2019-09-17,20:33:00,2019-09-17,20:51:36,19730,10820,8910,8910,323,,HREC_128094,1663-STR380,16,M4R6,ZONA 6 RUTA 4 M4R6 AV DEL CENTRO CHIPRE FUNERARIAS,Manizales,63,cerrada,2019-09-17 20:33,2019-09-17 20:51,M4,6,260,2019,Recoleccion,1663,STR380,Compactador,260,1,1
2335,132614,2019-09-18,0:46:00,2019-09-18,1:03:22,18000,10770,7230,7230,323,,HREC_128094,1663-STR380,16,M4R6,ZONA 6 RUTA 4 M4R6 AV DEL CENTRO CHIPRE FUNERARIAS,Manizales,54,cerrada,2019-09-18 0:46,2019-09-18 1:03,M4,6,261,2019,Recoleccion,1663,STR380,Compactador,260,2,2
2336,132595,2019-09-17,20:43:00,2019-09-17,21:01:39,19110,10820,8290,8290,323,,HREC_128096,1655-HHT 615,16,M4R9,ZONA 9 RUTA 4 M4R9 LA LEONORA ASUNCION,Manizales,58,cerrada,2019-09-17 20:43,2019-09-17 21:01,M4,9,260,2019,Recoleccion,1655,HHT,Compactador,260,1,1
2337,132596,2019-09-17,20:44:00,2019-09-17,21:03:16,18600,11090,7510,7510,323,,HREC_128091,1677-ETM002,16,M4R1,ZONA 1 RUTA 4 M4R1 GUAMAL PARAISO,Manizales,62,cerrada,2019-09-17 20:44,2019-09-17 21:03,M4,1,260,2019,Recoleccion,1677,ETM002,Compactador,260,1,1
2338,132615,2019-09-18,0:49:00,2019-09-18,1:06:59,19450,10950,8500,5950,323,,HREC_128091,1677-ETM002,16,M4R1,ZONA 1 RUTA 4 M4R1 GUAMAL PARAISO,Manizales,59,cerrada,2019-09-18 0:49,2019-09-18 1:06,M4,1,261,2019,Recoleccion,1677,ETM002,Compactador,260,2,2
2339,132597,2019-09-17,20:52:00,2019-09-17,21:10:49,17530,10480,7050,7050,323,,HREC_128090,1637-NAP 849,16,M4R7,ZONA 7 RUTA 4 M4R7 SAN LUIS LA ESTRELLA BELEN,Manizales,63,cerrada,2019-09-17 20:52,2019-09-17 21:10,M4,7,260,2019,Recoleccion,1637,NAP,Compactador,260,1,1
2340,132599,2019-09-17,22:04:00,2019-09-17,22:22:17,18850,10800,8050,8050,323,,HREC_128051,1673-EOZ067,16,M4R8,ZONA 8 RUTA 4 M4R8 EUCALIPTO LA ISABELA CAMILO TORRES,Manizales,68,cerrada,2019-09-17 22:04,2019-09-17 22:22,M4,8,260,2019,Recoleccion,1673,EOZ067,Compactador,260,1,1
2341,132618,2019-09-18,1:13:00,2019-09-18,1:32:07,15170,10810,4360,4360,320,,HREC_128051,1673-EOZ067,16,M4R8,ZONA 8 RUTA 4 M4R8 EUCALIPTO LA ISABELA CAMILO TORRES,Manizales,39,cerrada,2019-09-18 1:13,2019-09-18 1:32,M4,8,261,2019,Recoleccion,1673,EOZ067,Compactador,260,2,2
2342,132600,2019-09-17,22:05:00,2019-09-17,22:27:00,18350,10740,7610,7610,323,,HREC_128194,1659-HHT 621,16,M4R4,ZONA 4 RUTA 4 VILLA CARMENZA ALAMOS ARRAYANES,Manizales,1,cerrada,2019-09-17 22:05,2019-09-17 22:27,M4,4,260,2019,Recoleccion,1659,HHT,Compactador,260,1,1
2343,132611,2019-09-18,0:31:00,2019-09-18,0:48:07,16020,10810,5210,578.89,320,,HREC_128101,1678-ETM003,16,M4R3,ZONA 3 RUTA 4 M4R3 LLERAS SAN JORGE LOS CEDROS SANTA HELENA,Manizales,7,cerrada,2019-09-18 0:31,2019-09-18 0:48,M4,3,261,2019,Apoyo,1678,ETM003,Compactador,260,1,2
2344,132612,2019-09-18,0:33:00,2019-09-18,0:55:00,18620,10640,7980,1596,334,,HREC_128167,1665-STR382,16,M4R5,ZONA 5 RUTA 4 M4R5 CAMPIN BARRIO COLOMBIA,Manizales,1,cerrada,2019-09-18 0:33,2019-09-18 0:55,M4,5,261,2019,Apoyo,1665,STR382,Compactador,260,1,2
2345,132615,2019-09-18,0:49:00,2019-09-18,1:06:00,19450,10950,8500,2550,326,Emas,HREC_128166,1677-ETM002,16,M4R5,ZONA 5 RUTA 4 M4R5 CAMPIN BARRIO COLOMBIA,Manizales,1,cerrada,2019-09-18 0:49,2019-09-18 1:06,M4,5,261,2019,Apoyo,1677,ETM002,Compactador,260,1,2
2346,132616,2019-09-18,1:01:00,2019-09-18,1:17:40,18560,10580,7980,7980,323,,HREC_128097,1637-NAP 849,16,M4R5,ZONA 5 RUTA 4 M4R5 CAMPIN BARRIO COLOMBIA,Manizales,83,cerrada,2019-09-18 1:01,2019-09-18 1:17,M4,5,261,2019,Recoleccion,1637,NAP,Compactador,260,1,2
2347,132619,2019-09-18,1:19:00,2019-09-18,1:39:00,15960,10520,5440,5440,320,Emas,HREC_128192,1658-HHT 620,16,M4R4,ZONA 4 RUTA 4 VILLA CARMENZA ALAMOS ARRAYANES,Manizales,1,cerrada,2019-09-18 1:19,2019-09-18 1:39,M4,4,261,2019,Recoleccion,1658,HHT,Compactador,260,1,2
2348,132620,2019-09-18,1:24:00,2019-09-18,1:46:13,18810,10840,7970,7970,320,,HREC_128098,1672-EOZ066,16,M4R7,ZONA 7 RUTA 4 M4R7 SAN LUIS LA ESTRELLA BELEN,Manizales,68,cerrada,2019-09-18 1:24,2019-09-18 1:46,M4,7,261,2019,Recoleccion,1672,EOZ066,Compactador,260,1,2
2349,132621,2019-09-18,1:28:00,2019-09-18,1:48:39,17370,10920,6450,6450,323,,HREC_128100,1676-WOV669,16,M4R9,ZONA 9 RUTA 4 M4R9 LA LEONORA ASUNCION,Manizales,45,cerrada,2019-09-18 1:28,2019-09-18 1:48,M4,9,261,2019,Recoleccion,1676,WOV669,Compactador,260,1,2
2350,132857,2019-09-19,19:55:00,2019-09-19,20:11:21,16220,10860,5360,5360,320,,HREC_128326,1678-ETM003,16,M4R12,ZONA 12 RUTA 4 M4R12 CENTRO CALLES,Manizales,61,cerrada,2019-09-19 19:55,2019-09-19 20:11,M4,12,262,2019,Recoleccion,1678,ETM003,Compactador,262,1,3
2351,132886,2019-09-20,0:33:00,2019-09-20,0:47:26,14830,10840,3990,2128,323,,HREC_128326,1678-ETM003,16,M4R12,ZONA 12 RUTA 4 M4R12 CENTRO CALLES,Manizales,32,cerrada,2019-09-20 0:33,2019-09-20 0:47,M4,12,263,2019,Recoleccion,1678,ETM003,Compactador,262,2,4
2352,132989,2019-09-20,19:22:00,2019-09-20,19:49:15,17400,10500,6900,6900,320,,HREC_128466,1658-HHT 620,16,M4R3,ZONA 3 RUTA 4 M4R3 LLERAS SAN JORGE LOS CEDROS SANTA HELENA,Manizales,61,cerrada,2019-09-20 19:22,2019-09-20 19:49,M4,3,263,2019,Recoleccion,1658,HHT,Compactador,263,1,4
2353,133061,2019-09-21,10:54:00,2019-09-21,11:31:00,15750,10460,5290,5290,320,Emas,HREC_128466,1658-HHT 620,16,M4R3,ZONA 3 RUTA 4 M4R3 LLERAS SAN JORGE LOS CEDROS SANTA HELENA,Manizales,1,cerrada,2019-09-21 10:54,2019-09-21 11:31,M4,3,264,2019,Recoleccion,1658,HHT,Compactador,263,2,5
2354,132993,2019-09-20,19:52:00,2019-09-20,20:09:09,17200,10710,6490,6490,323,,HREC_128460,1662-STR379,16,M4R9,ZONA 9 RUTA 4 M4R9 LA LEONORA ASUNCION,Manizales,55,cerrada,2019-09-20 19:52,2019-09-20 20:09,M4,9,263,2019,Recoleccion,1662,STR379,Compactador,263,1,4
2355,133015,2019-09-20,23:44:00,2019-09-21,0:01:28,15890,10680,5210,3126,320,,HREC_128460,1662-STR379,16,M4R9,ZONA 9 RUTA 4 M4R9 LA LEONORA ASUNCION,Manizales,30,cerrada,2019-09-20 23:44,2019-09-21 0:01,M4,9,263,2019,Recoleccion,1662,STR379,Compactador,263,2,4
2356,132994,2019-09-20,19:54:00,2019-09-20,20:12:00,15620,10320,5300,5300,323,,HREC_128462,1656-HHT 616,16,M4R2,ZONA 2 RUTA 4 M4R2 PRADOS DE LA COLINA U DE CALDAS SEMINARIO MENOR,Manizales,65,cerrada,2019-09-20 19:54,2019-09-20 20:12,M4,2,263,2019,Recoleccion,1656,HHT,Compactador,263,1,4
2357,133020,2019-09-21,0:31:00,2019-09-21,0:51:37,15740,10330,5410,3329.23,320,,HREC_128462,1656-HHT 616,16,M4R2,ZONA 2 RUTA 4 M4R2 PRADOS DE LA COLINA U DE CALDAS SEMINARIO MENOR,Manizales,40,cerrada,2019-09-21 0:31,2019-09-21 0:51,M4,2,264,2019,Recoleccion,1656,HHT,Compactador,263,2,5
2358,132997,2019-09-20,20:27:00,2019-09-20,20:46:38,18740,10960,7780,6112.86,320,,HREC_128406,1676-WOV669,16,M4R6,ZONA 6 RUTA 4 M4R6 AV DEL CENTRO CHIPRE FUNERARIAS,Manizales,55,cerrada,2019-09-20 20:27,2019-09-20 20:46,M4,6,263,2019,Recoleccion,1676,WOV669,Compactador,263,1,4
2359,133023,2019-09-21,1:25:00,2019-09-21,1:46:00,18040,10900,7140,7140,320,,HREC_128406,1676-WOV669,16,M4R6,ZONA 6 RUTA 4 M4R6 AV DEL CENTRO CHIPRE FUNERARIAS,Manizales,59,cerrada,2019-09-21 1:25,2019-09-21 1:46,M4,6,264,2019,Recoleccion,1676,WOV669,Compactador,263,2,5
2360,132998,2019-09-20,20:40:00,2019-09-20,20:58:25,17410,10460,6950,6950,326,,HREC_128463,1637-NAP 849,16,M4R7,ZONA 7 RUTA 4 M4R7 SAN LUIS LA ESTRELLA BELEN,Manizales,66,cerrada,2019-09-20 20:40,2019-09-20 20:58,M4,7,263,2019,Recoleccion,1637,NAP,Compactador,263,1,4
2361,133000,2019-09-20,21:01:00,2019-09-20,21:18:00,17890,10820,7070,7070,320,Emas,HREC_128458,1655-HHT 615,16,M4R5,ZONA 5 RUTA 4 M4R5 CAMPIN BARRIO COLOMBIA,Manizales,1,cerrada,2019-09-20 21:01,2019-09-20 21:18,M4,5,263,2019,Recoleccion,1655,HHT,Compactador,263,1,4
2362,133021,2019-09-21,1:16:00,2019-09-21,1:32:01,16690,10790,5900,5900,326,,HREC_128458,1655-HHT 615,16,M4R5,ZONA 5 RUTA 4 M4R5 CAMPIN BARRIO COLOMBIA,Manizales,106,cerrada,2019-09-21 1:16,2019-09-21 1:32,M4,5,264,2019,Recoleccion,1655,HHT,Compactador,263,2,5
2363,133002,2019-09-20,21:40:00,2019-09-20,21:55:39,11410,8960,2450,2450,326,,HREC_128399,1668-WOV729,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2019-09-20 21:40,2019-09-20 21:55,M4,10,263,2019,Recoleccion,1668,WOV729,Ampliroll,263,1,4
2364,133004,2019-09-20,22:04:00,2019-09-20,22:25:01,11500,9130,2370,2370,323,Emas,HREC_128399,1668-WOV729,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2019-09-20 22:04,2019-09-20 22:25,M4,10,263,2019,Recoleccion,1668,WOV729,Ampliroll,263,2,4
2365,133006,2019-09-20,22:33:00,2019-09-20,22:49:01,11100,8930,2170,2170,320,Emas,HREC_128399,1668-WOV729,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2019-09-20 22:33,2019-09-20 22:49,M4,10,263,2019,Recoleccion,1668,WOV729,Ampliroll,263,3,4
